lh_v1v_center,lh_v2v_center,lh_v3v_center,lh_hv4,lh_vo1,lh_vo2,lh_ph1,lh_ph2,afs_l,lh_lo1,lh_lo2,lh_to1,lh_v1d_centre,lh_v2d_centre,lh_v3d_centre,lh_v3a,lh_v3b,lh_ips0,lh_ips1,lh_ips2,lh_ips3,lh_ips4,lh_aIPS,rh_v1v_center,rh_v2v_center,rh_v3v_center,rh_hv4,rh_vo1,rh_vo2,rh_ph1,rh_ph2,afs_r,rh_lo1,rh_lo2,rh_to1,rh_v1d_centre,rh_v2d_centre,rh_v3d_centre,rh_v3a,rh_v3b,rh_ips0,rh_ips1,rh_ips2,rh_ips3,rh_ips4,rh_aIPS,Participant,Object_Type
0.00550780000000003,-0.0302186,-0.0498852999999998,-0.0578569000000001,-0.0462633000000001,-0.0539031000000001,-0.0269301,-0.089321,-0.2817606,-0.1593691,-0.2725486,-0.2588042,0.0647515,0.0885119999999999,-0.0202884000000001,-0.10712,-0.2010171,-0.1921384,-0.0562228,-0.1127144,-0.1884585,-0.2346354,-0.0343998,0.0784323999999999,-0.0952166,-0.000844000000000054,-0.0806252999999999,-0.1299036,-0.1553099,-0.1437103,-0.1256607,-0.2668848,-0.178436,-0.2675351,-0.1961745,0.0691424,0.00958379999999998,-0.1033782,-0.1275721,-0.1907616,-0.1104259,-0.0328615999999999,-0.2109786,-0.1883602,-0.1550121,0.0366629,1,Semantic
0.093804,0.0829680999999999,0.0166601000000001,-0.0343534999999999,-0.0910904999999998,-0.1516361,-0.1349724,-0.1189246,-0.2381522,-0.0953876,-0.1691929,-0.1604894,0.1526479,0.1208775,-0.0109974,-0.0733328999999999,-0.0758212,-0.1139164,-0.0464092,-0.0626496,-0.0688096999999999,-0.1039342,-0.0017432,0.0978158,0.1528933,0.0127808999999997,0.0183223000000003,-0.0104972,-0.1082676,-0.1221919,-0.1974446,-0.1969273,-0.1105464,-0.177907,-0.1045369,0.1432683,0.117832,0.0333931000000001,0.0356526,-0.0991922999999997,-0.1418713,-0.1128755,-0.0923156999999999,-0.1058274,-0.1360518,-0.1034052,2,Semantic
0.0704420000000001,-0.0144115999999999,-0.0816378999999996,-0.1052657,-0.0880682999999999,-0.1550681,-0.0994019999999999,-0.1249381,-0.1074281,-0.1365479,-0.301961,-0.1866713,0.0783063,0.0686590000000001,0.0685616999999999,0.00355670000000012,-0.0952985,-0.1610491,-0.2002202,-0.2252306,-0.2127903,-0.1819284,0.00202000000000001,0.0107266,-0.0259989999999999,-0.0209686,-0.0644215,-0.0945845999999999,-0.1109984,-0.1245856,-0.2009543,-0.2226211,-0.0967976999999999,-0.1846336,-0.2445263,0.0939674,0.0825544,0.0634054999999999,0.00133260000000002,-0.1476027,-0.1366902,-0.1924942,-0.1542803,-0.1601384,-0.1434675,-0.0219822,3,Semantic
0.0370130999999998,0.0127536,-0.032274,-0.073519,-0.0606775999999999,-0.0446191,-0.050976,-0.0461647,-0.1066505,-0.1451399,-0.1074727,-0.041352,0.0230286000000001,0.1262788,-0.1270714,-0.0100610999999999,-0.1154041,-0.0807255999999999,-0.0622871,-0.000858199999999992,-0.0947744,-0.0904152999999999,0.00190730000000002,0.0208681,0.0522676999999999,0.00135849999999997,-0.044564,-0.0497625,-0.0805290999999999,-0.1161005,-0.0906849,-0.1709018,-0.1513599,-0.0832523999999999,-0.0396535,0.0755003,0.0478801999999999,-0.0309384,-0.0894668999999999,-0.1570403,-0.0267615,-0.0286993,-0.0274153999999999,-0.1085256,-0.116892,0.0357576,4,Semantic
-0.00956489999999994,-0.0314364000000001,-0.0601563999999997,-0.0955759000000001,-0.2100338,-0.1989351,-0.2276224,-0.2616001,-0.1730682,-0.1180327,-0.3025364,-0.4105451,0.0403857,0.00975570000000006,0.0822802999999999,-0.2416273,-0.1969743,-0.2706886,-0.1766826,-0.1688914,-0.2296612,-0.2341074,-0.0432179,-0.00600310000000002,0.0013205,-0.0468153999999999,-0.1241225,-0.1610571,-0.24325,-0.1818115,-0.1879635,-0.1793849,-0.2440142,-0.3130175,-0.1954375,0.00280989999999989,0.0125164999999999,-0.0234492,-0.2470202,-0.3320545,-0.1756529,-0.1889656,-0.1270134,-0.1337104,-0.1209733,0.0810199,5,Semantic
0.0268584,0.00456360000000003,0.00135320000000011,-0.0978033,-0.1176711,-0.1947566,-0.1854872,-0.1577989,-0.1208445,-0.1918055,-0.2277031,-0.2472327,0.0365232,0.1279431,0.0055863,-0.0176927999999999,-0.1694439,-0.046089,-0.00171029999999999,-0.0796153999999999,-0.1105074,-0.1456869,-0.0428666,0.1540772,-0.00958819999999997,0.0770639999999998,0.00338049999999991,-0.0438256999999998,-0.0386478,-0.0606699999999999,-0.0599354999999999,-0.0596967,-0.1960155,-0.1670628,-0.1660578,0.121616,0.0940640000000001,0.00288450000000016,-0.0551678,-0.1753432,-0.1994102,-0.1614835,-0.1702995,-0.1887018,-0.1703332,-0.047704,6,Semantic
0.0790732999999999,0.1205139,0.0736406999999999,0.00799079999999991,-0.0460511000000001,-0.0420229,-0.1719671,-0.2111003,-0.2458481,-0.2380752,-0.2503038,-0.1750249,0.124055,0.0307928000000002,-0.1269952,-0.149529,-0.2422009,-0.2960184,-0.1675236,-0.1550823,-0.1734701,-0.1766926,-0.0146315,0.1206039,0.0353658,0.0552992999999999,-0.0773306000000001,-0.1749422,-0.2486884,-0.2833219,-0.2320906,-0.2574473,-0.2242958,-0.1519029,-0.2228016,0.1449742,0.000709400000000059,-0.0620222,-0.1073272,-0.1797078,-0.3627718,-0.2253213,-0.2308586,-0.146061,-0.1331944,-0.0215401,7,Semantic
0.1036626,0.0433158000000001,-0.0375408999999998,-0.0545683999999997,-0.0697450000000001,-0.1461774,-0.2296068,-0.2277481,-0.1059563,-0.1566545,-0.1981372,-0.286142,0.0927247999999999,0.1278705,-0.0229905,0.0140802,-0.1748447,-0.219674,-0.2289075,-0.12073,-0.1191016,-0.0956933999999999,-0.00908790000000002,0.039477,0.0831545,0.123301,0.0294217,-0.0373793999999998,-0.0890154,-0.1196675,-0.1504786,-0.1682445,-0.0554878999999999,-0.1817985,-0.2589461,0.0178925,0.0949536999999999,0.0870432999999999,0.1038536,-0.0660408,-0.1066408,-0.098011,-0.160195,-0.1615652,-0.1912448,0.0456166,8,Semantic
0.0302503,-0.00545049999999999,0.0286373,0.0233757999999998,0.0771904999999999,0.0732498999999999,0.0149389,-0.1077603,-0.1119827,-0.1125152,-0.2347471,-0.180779,-0.0869417999999999,-0.0185116000000001,-0.0132753,-0.0462159,-0.1230832,-0.1582277,-0.0677853,-0.0134043,-0.0767398,-0.0710408,0.0415233,0.0119746,0.0119441,0.1009738,0.0288981,0.00807639999999988,0.0198419999999999,-0.0188193,-0.0547992,-0.2508614,-0.1658055,-0.1486139,-0.1135144,0.0541074,-0.00814309999999999,-0.0215041,-0.1084075,-0.2505733,-0.1528568,-0.0492298,-0.0474556,-0.0713584,-0.0829861999999999,0.1359979,9,Semantic
0.0663624,0.0725696999999999,0.0384491,-0.00457039999999981,-0.0565207999999999,-0.0590517,-0.00752059999999997,-0.0421364,-0.2110545,-0.17278,-0.3116028,-0.2736367,0.0194729,0.0364996,-0.1015024,-0.2289286,-0.2226493,-0.148116,-0.0639218999999999,-0.1014304,-0.0686545999999999,-0.0757456,0.0199799,0.1339686,0.0586195,0.000935499999999982,-0.0429043999999999,-0.0651233999999999,-0.0440791999999999,-0.0983629999999999,-0.1094211,-0.1387228,-0.2124056,-0.2183266,-0.1276613,0.0480798999999998,0.0284639999999999,-0.0471692999999999,-0.1329738,-0.1902309,-0.1015504,-0.0753209999999999,-0.0289895,-0.0306995,-0.0100273,0.1499677,10,Semantic
