lh_v1v_center,lh_v2v_center,lh_v3v_center,lh_hv4,lh_vo1,lh_vo2,lh_ph1,lh_ph2,afs_l,lh_lo1,lh_lo2,lh_to1,lh_v1d_centre,lh_v2d_centre,lh_v3d_centre,lh_v3a,lh_v3b,lh_ips0,lh_ips1,lh_ips2,lh_ips3,lh_ips4,lh_aIPS,rh_v1v_center,rh_v2v_center,rh_v3v_center,rh_hv4,rh_vo1,rh_vo2,rh_ph1,rh_ph2,afs_r,rh_lo1,rh_lo2,rh_to1,rh_v1d_centre,rh_v2d_centre,rh_v3d_centre,rh_v3a,rh_v3b,rh_ips0,rh_ips1,rh_ips2,rh_ips3,rh_ips4,rh_aIPS,Participant,Object_Type
0.401558014562754,0.625985463596847,0.778433628213292,0.859409548241626,0.181190222128932,0.000469889741088731,0.223108791889324,0.139197766597722,0.170849004930083,0.281924044086491,0.566623193366647,0.751390598958813,0.777923796948892,0.670844375234627,0.0749700771269755,0.206705964764302,0.236892022095972,0.332410479797777,0.266626513046361,0.20747555931757,0.464852336430715,0.611816877694663,0.126045868999932,0.78724296712011,0.160212158734155,0.610262041307414,0.624555086682822,0.118606415954462,0.00273505219968199,0.00690532185529224,0.740368498237957,0.220916937279982,0.198015681591963,0.463858596817499,0.665435214634055,0.869399490557726,0.678768355875379,0.25881436064182,0.531655424762027,0.193523362877661,0.165599250382376,0.0947126278751621,0.303747197306752,0.308312114673911,0.301368887025269,0.241605013140397,1,Novel
0.0836548653743993,0.420624701668414,0.113623984523992,0.0575651310135527,0.0720157414011581,0.153048046819759,0.211807999256327,0.536199662313198,0.882129037363042,0.258570222604869,0.377991176586927,0.477819146564638,0.19026011959976,0.000992679363548079,0.168046869684238,0.26206000448174,0.163229253952202,0.457771887426996,0.579868431233695,0.381097759572563,0.32139155770778,0.287814488026814,0.675491809347714,0.745891092245299,0.976268093215766,0.0090703142790279,0.0246880541324712,0.0496283752337848,0.126313828017654,0.114811637232886,0.270788426324844,0.797003480200024,0.321320143255197,0.449948824804249,0.608012996665451,0.706149692281113,0.0406959285509985,0.146864885518254,0.132243547106296,0.13095256498897,0.364817113947405,0.43057163102461,0.445686064009142,0.398847306082053,0.435481221539407,0.692749730938688,2,Novel
0.970385208452808,0.493054437065868,0.00716248437999687,0.0433774976529017,0.355432102756002,0.690444593585502,0.50536670080721,0.719583978112573,0.184065215605938,0.108456291508491,0.919778360346256,0.620761861610915,0.982699598166363,0.82714986554199,0.868720274014421,0.732301289906376,0.544029799075038,0.595253427397491,0.707794744814934,0.989854495703139,0.854622286394766,0.978192043805364,0.255125825275004,0.446958827389755,0.355140249576568,0.583317269818625,0.11979372380473,0.42616327635504,0.633280733067765,0.936989335576104,0.605706007428323,0.691468922079999,0.478255157458149,0.833210940272945,0.899208013294385,0.835243293509217,0.842660785747228,0.688629398483704,0.356129346129877,0.718971571330105,0.532164604366105,0.950702981626726,0.891708843848789,0.906395921593498,0.969138049100043,0.583703920328646,3,Novel
0.631885506353477,0.512592036410934,0.418169726390442,0.211516862755566,0.69305246797237,0.177226746248137,0.319923774655815,0.631588887694779,0.293827723076245,0.877971236116387,0.82142139076306,0.525138214039082,0.0859764909396607,0.788273932797835,0.0742859023063451,0.00313349131835298,0.451617271605417,0.000976640496513782,0.0399762175295577,0.00266754220773553,0.0326091714637955,0.000225091818923621,0.505145628990432,0.118001582633688,0.908930953094384,0.861687292196922,0.146457058956953,0.422209878076608,0.000858202260771467,0.00526199071035901,0.031441383013039,0.0113580478490439,0.378134749462229,0.414079814978599,0.45497426815993,0.0759097999623995,0.976463392441528,0.949109276237273,0.0634085821800771,0.284069983328624,0.0420016423816411,0.00546153575277309,0.127719776663452,0.00144386225057576,0.0972228376342833,0.0392550390181558,4,Novel
0.0011119800969733,0.0446877128197811,0.434422155542457,0.0939223907654002,0.0847742632597735,0.237526436942603,0.324848636473913,0.617450318445465,0.0102972182599223,0.0590889656791182,0.736155112782005,0.765184685953834,0.0403255247051676,0.799686275394661,0.11716949021208,0.313825383023314,0.201823572641527,0.154134066569225,0.0549943023233479,0.0326244095868291,0.238597888268149,0.353943203835301,0.251828587222031,0.040044622526178,0.026698892873839,0.0259631923800453,0.148862669118495,0.0311737648010155,0.492768099677339,0.204499472835154,0.0716602941599143,0.542444726244273,0.493672066678365,0.631697321730247,0.519543730166467,0.468624983528238,0.410190692253035,0.0984944074480508,0.50095588252539,0.598582316536669,0.308401186283551,0.277624158014772,0.221673572908396,0.262486496445807,0.315912655319609,0.0364809023614997,5,Novel
0.0086100118272024,0.0472546642966326,0.402009665096588,0.00057828424106107,0.541320946764955,0.585311940630307,0.150363648466293,0.000445861845656537,0.596620230755361,0.721025434508803,0.0625835563677585,0.168275255102756,0.197160651891408,0.884115974022669,0.249042704022745,0.900905280309092,0.17763244174455,0.00388538857505353,0.548773074919502,0.278024881273635,0.543304288550284,0.540396862096413,0.47780064439052,0.898548440004552,0.374890964555147,0.520557627612159,0.247039876376754,0.248021619403356,0.0119809827742207,0.333441065914633,0.162392560185571,0.00195026055978831,0.692009384680299,0.721026387035476,0.51124617644368,0.839105082895126,0.803409351905323,0.769817725136967,0.809782373980595,0.146560359357206,0.735752572218987,0.651136437380263,0.510653418856196,0.123317275027779,0.0735919392078478,0.765709069054791,6,Novel
0.921325024195144,0.836703680912395,0.766754984906156,0.738983145488315,0.220913746968822,0.227873608862949,0.254998910572538,0.422923506116253,0.597028334261723,0.46181564217125,0.580955382806182,0.582893729545106,0.785677536616882,0.00111310556197817,0.208352644122758,0.434355990970257,0.39998625270722,0.5038722893994,0.269029663218901,0.422415913132663,0.523223176778082,0.674793740662589,0.511785381321185,0.895756824026715,0.59863645737477,0.690817172197291,0.589783262706542,0.00862573483196907,0.740739379792181,0.761934101439459,0.25171499394114,0.61520385040648,0.260593629046571,0.360994605008755,0.751735937577403,0.802419347473988,0.589251832556266,0.600707171918706,0.41937801210735,0.263763719462168,0.582679879745853,0.353299222506552,0.699961291277413,0.535750607662733,0.401741648336581,0.337958672542118,7,Novel
0.342218061848495,0.494958316202972,0.00160953387944761,0.00398410873570043,0.00367040138298278,0.108865906049951,0.163440401535451,0.0959705431752237,0.162238992730427,0.523073767988059,0.459454995772176,0.434484277253396,0.573526493968088,0.476114376703462,0.412073364081544,0.0117393435503693,0.325421390939163,0.450106328394776,0.494233399271807,0.098492257646091,0.231600511884143,0.182271907456065,0.0822680639218537,0.0051805701070747,0.277706929405282,0.409737485383811,0.141998134944144,1.66263641910455e-05,0.0248645728260935,0.0988997539334622,0.23791857718548,0.578652484886386,0.533861767422227,0.649940189317195,0.712873994472612,0.282046566299059,0.0923339849542672,0.0995319729010846,0.296532777807263,0.417411819086335,0.350131432940867,0.331156082750871,0.112750696705733,0.17647854206161,0.301070905212371,0.00955038446051498,8,Novel
0.816127528070899,0.718485145893689,0.0600804229641872,0.00609499928875198,0.0148977115141687,0.0964656756842088,0.0886782698638617,0.0124983647842182,0.755416909831027,0.000255409766195947,0.524674106863108,0.444651816425453,0.81401999681207,0.658215105442163,0.38118246408224,0.0801072477262477,0.206471507662852,0.387802143777525,0.108702780697287,0.00350244792613313,0.0420025803312234,0.0635812403436365,0.480388532925798,0.856090396498329,0.538467870060475,0.431620838771029,0.13920031875677,0.0114349493719766,0.0203982114624616,0.137021709261474,0.103514096764491,0.983672170796097,0.332013001839713,0.660458855122056,0.732793171790035,0.71993281331914,0.53297247100221,0.329210953224778,0.205130066179535,0.24541422123664,0.242437057755573,0.122874275608375,0.128862585660839,0.0804065510704434,0.233071989307166,0.119623126055213,9,Novel
0.293900550374911,0.888931204092754,0.000880125382869202,0.0897989637076283,0.0039944309827993,0.416692082053566,0.010878328259773,0.269193270400843,0.837990733735147,0.175133961055237,0.678272781793269,0.558252491853038,0.589264589221973,0.676515792749518,0.01752920243538,0.0615899643720288,0.0381211532970824,0.260320698607467,0.0424155096717457,0.0249879945550283,0.0115509951070781,0.0425609411359328,0.482809419046679,0.775182903651552,0.820484586973317,0.676745867722005,0.000948813851682852,0.01786490064569,0.0116875082693564,0.0246486540861882,0.464687163724995,0.466804286129249,0.400969452813578,0.57143626811422,0.467545570281835,0.856634577329154,0.670394680938428,0.0756223210087492,0.0449722875754912,0.189778530978463,0.248287774331929,0.631528165817171,0.288373275190754,0.648949378123159,0.655469185211614,0.646619428483556,10,Novel
